gene.id,mod.name,b,c,d,e,f,SDres,AIC.model,lof.p,ctrl.mod,ctrl.mean,adv.incr,bmd,bmdl,bmdu,bmr,conv.pass,hd.pass,CI.pass,ld.pass,all.pass
cyp2v1,Poly2,1.27825822,-0.060803914,0.000580396,NA,NA,0.378951024,13.41,0.341908288,1.27825822,1,FALSE,12.23834631,7.399584812,17.74722763,0.621048976,TRUE,TRUE,TRUE,TRUE,TRUE
pes,Lin,0.005433806,NA,1.077070423,NA,NA,0.147928565,-6.07,0.561364787,1.077070423,1,TRUE,13.04024186,8.392104153,30.91269382,1.147928565,TRUE,TRUE,TRUE,TRUE,TRUE
exosc10,Lin,0.005814955,NA,1.078158206,NA,NA,0.185106321,-1.59,0.907167966,1.078158206,1,TRUE,18.39190789,11.15964025,56.61553255,1.185106321,TRUE,TRUE,TRUE,TRUE,TRUE
tuba8l3,Lin,-0.004652036,NA,0.952518476,NA,NA,0.143356289,-6.7,0.747614901,0.952518476,1,FALSE,20.6092043,12.93096357,59.56436505,0.856643711,TRUE,TRUE,TRUE,TRUE,TRUE
bcl7ba,Lin,-0.006431173,NA,1.018451891,NA,NA,0.14044344,-7.11,0.568188956,1.018451891,1,FALSE,24.70705128,16.89674836,46.05195991,0.85955656,TRUE,TRUE,TRUE,TRUE,TRUE
smad3b,Lin,-0.000841355,NA,0.877946723,NA,NA,0.143022819,-6.75,0.188664382,0.877946723,1,FALSE,24.92354713,75.62118618,78.09843962,0.856977181,TRUE,TRUE,TRUE,TRUE,TRUE
sf3b6,Exp2,0.004517766,NA,NA,1.040637311,NA,0.164999893,-3.89,0.644525205,1.040637311,1,TRUE,24.98749945,4.012301855,48.16316258,1.164999893,TRUE,TRUE,TRUE,TRUE,TRUE
gria4b,Lin,0.008256022,NA,1.045236396,NA,NA,0.266827455,5.72,0.579499185,1.045236396,1,TRUE,26.83992912,16.21866196,85.2918982,1.266827455,TRUE,TRUE,TRUE,TRUE,TRUE
arhgap1,Lin,-0.001529703,NA,0.786676961,NA,NA,0.256020185,4.9,0.539682261,0.786676961,1,FALSE,27.9120444,23.10914182,161.0338857,0.743979815,TRUE,TRUE,TRUE,TRUE,TRUE
cpt1aa,Exp2,0.006063513,NA,NA,1.032679949,NA,0.230165964,2.77,0.486461066,1.032679949,1,TRUE,28.85979885,8.059966167,52.66914092,1.230165964,TRUE,TRUE,TRUE,TRUE,TRUE
gcat,Exp2,-0.004215104,NA,NA,0.984937278,NA,0.130513423,-8.58,0.497607765,0.984937278,1,FALSE,29.57816982,6.558033319,50.55918897,0.869486577,TRUE,TRUE,TRUE,TRUE,TRUE
ogg1,Lin,0.008416361,NA,0.955893667,NA,NA,0.23259297,2.98,0.58561172,0.955893667,1,TRUE,32.87635673,21.07828266,79.57692115,1.23259297,TRUE,TRUE,TRUE,TRUE,TRUE
uck2b,Exp2,0.004968174,NA,NA,1.001865154,NA,0.183668432,-1.75,0.900206605,1.001865154,1,TRUE,33.56465688,11.88244488,57.86930913,1.183668432,TRUE,TRUE,TRUE,TRUE,TRUE
gng12a,Exp2,0.004844003,NA,NA,0.96127801,NA,0.163701378,-4.05,0.303839601,0.96127801,1,TRUE,39.45030177,18.65823355,62.57492475,1.163701378,TRUE,TRUE,TRUE,TRUE,TRUE
sirt2,Lin,-0.004434786,NA,1.01809621,NA,NA,0.1573054,-4.84,0.214384479,1.01809621,1,FALSE,39.55131403,23.40235424,158.872487,0.8426946,TRUE,TRUE,TRUE,TRUE,TRUE
ptgs2a,Exp2,0.003724708,NA,NA,1.049461138,NA,0.235891506,3.26,0.360486159,1.049461138,1,TRUE,43.90028438,7.951550961,85.42604512,1.235891506,TRUE,TRUE,TRUE,TRUE,TRUE
prkaa1,Exp2,-0.004537097,NA,NA,0.958793133,NA,0.217194048,1.61,0.529870567,0.958793133,1,FALSE,44.69609295,6.692242515,77.09480568,0.782805952,TRUE,TRUE,TRUE,TRUE,TRUE
gabbr1b,Exp2,-0.006164879,NA,NA,0.998643903,NA,0.25250222,4.62,0.130836861,0.998643903,1,FALSE,46.98663294,15.15482288,73.57952851,0.74749778,TRUE,TRUE,TRUE,TRUE,TRUE
psmd12,Exp2,-0.003396186,NA,NA,0.952245682,NA,0.190063205,-1.06,0.261829743,0.952245682,1,FALSE,47.66136534,3.729724467,85.87562544,0.809936795,TRUE,TRUE,TRUE,TRUE,TRUE
cnot4b,Lin,0.007289335,NA,0.886651421,NA,NA,0.239421641,3.56,0.135230651,0.886651421,1,TRUE,48.3953924,29.12086062,159.3595079,1.239421641,TRUE,TRUE,TRUE,TRUE,TRUE
prp19,Exp2,0.003028769,NA,NA,1.049844115,NA,0.220102713,1.87,0.591441466,1.049844115,1,TRUE,49.62192328,7.693826713,97.66805267,1.220102713,TRUE,TRUE,TRUE,TRUE,TRUE
